assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoformpanther_family	date	annotation_extension_class	taxon
BHF-UCL	UniProtKB:P35713	SOX18	PMID:22292085		GO:0045944	positive regulation of transcription by RNA polymerase II	IDA			20121119		NCBITaxon:9606
UniProt	UniProtKB:P35712	SOX6	PMID:32442410		GO:0003700	DNA-binding transcription factor activity	IMP			20210318		NCBITaxon:9606
ARUK-UCL	UniProtKB:P19474	TRIM21	PMID:23077300		GO:0003713	transcription coactivator activity	IDA			20201030	UniProtKB:P05412	NCBITaxon:9606
UniProt	UniProtKB:P19474	TRIM21	PMID:19675099		GO:0032088	negative regulation of NF-kappaB transcription factor activity	IDA			20100622		NCBITaxon:9606
UniProt	UniProtKB:P19474	TRIM21	PMID:23077300		GO:0051091	positive regulation of DNA-binding transcription factor activity	IDA			20131213	UniProtKB:P05412	NCBITaxon:9606
UniProt	UniProtKB:A5YKK6	CNOT1	PMID:16778766		GO:0000122	negative regulation of transcription by RNA polymerase II	IDA			20130312		NCBITaxon:9606
GO_Central	UniProtKB:Q9NR83	SLC2A4RG	PMID:10825161		GO:0003700	DNA-binding transcription factor activity	IDA			20200415		NCBITaxon:9606
GO_Central	UniProtKB:Q9NR83	SLC2A4RG	PMID:10825161		GO:0006355	regulation of DNA-templated transcription	IDA			20200415		NCBITaxon:9606
ARUK-UCL	UniProtKB:Q9NQX0	PRDM6	PMID:16537907		GO:0000122	negative regulation of transcription by RNA polymerase II	IDA			20200124		NCBITaxon:9606
UniProt	UniProtKB:P45973	CBX5	PMID:19617346		GO:0000122	negative regulation of transcription by RNA polymerase II	IMP			20170824		NCBITaxon:9606
BHF-UCL	UniProtKB:P45973	CBX5	PMID:9636146		GO:0045892	negative regulation of DNA-templated transcription	IMP			20081022		NCBITaxon:9606
UniProt	UniProtKB:P45973	CBX5	PMID:9636147		GO:0045892	negative regulation of DNA-templated transcription	IDA			20080225		NCBITaxon:9606
BHF-UCL	UniProtKB:P45973	CBX5	PMID:9636147		GO:0045892	negative regulation of DNA-templated transcription	IMP			20081022		NCBITaxon:9606
MGI	UniProtKB:P25490	YY1	PMID:9857059		GO:0000122	negative regulation of transcription by RNA polymerase II	IDA			20100615		NCBITaxon:9606
GO_Central	UniProtKB:P25490	YY1	PMID:1655281		GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	IDA			20200518		NCBITaxon:9606
BHF-UCL	UniProtKB:P25490	YY1	PMID:30241939		GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	IDA			20210216	UniProtKB:Q13936|CL:0002129	NCBITaxon:9606
BHF-UCL	UniProtKB:P25490	YY1	PMID:30241939		GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	IDA			20210216	CL:0002129|RNAcentral:URS0000759CF4_9606	NCBITaxon:9606
UniProt	UniProtKB:P25490	YY1	PMID:16260628		GO:0000122	negative regulation of transcription by RNA polymerase II	IDA			20170509		NCBITaxon:9606
GO_Central	UniProtKB:P25490	YY1	PMID:1655281		GO:0000122	negative regulation of transcription by RNA polymerase II	IDA			20200518		NCBITaxon:9606
GO_Central	UniProtKB:P25490	YY1	PMID:1946405		GO:0000122	negative regulation of transcription by RNA polymerase II	IDA			20200518		NCBITaxon:9606
ComplexPortal	UniProtKB:P25490	YY1	PMID:27641337		GO:0045893	positive regulation of DNA-templated transcription	IMP			20190805		NCBITaxon:9606
MGI	UniProtKB:Q9C0K0	BCL11B	PMID:16809611		GO:0045944	positive regulation of transcription by RNA polymerase II	IMP			20101118		NCBITaxon:9606
NTNU_SB	UniProtKB:Q6ZN28	MACC1	PMID:19098908		GO:0045944	positive regulation of transcription by RNA polymerase II	IDA			20170221	NCBI_Gene:4233	NCBITaxon:9606
UniProt	UniProtKB:P58012	FOXL2	PMID:19744555		GO:0045892	negative regulation of DNA-templated transcription	IDA			20091221		NCBITaxon:9606
UniProt	UniProtKB:Q6VMQ6	ATF7IP	PMID:12665582		GO:0045892	negative regulation of DNA-templated transcription	IDA			20070914		NCBITaxon:9606
UniProt	UniProtKB:Q6VMQ6	ATF7IP	PMID:12665582		GO:0045893	positive regulation of DNA-templated transcription	IDA			20070914		NCBITaxon:9606
UniProt	UniProtKB:Q6VMQ6	ATF7IP	PMID:12665582		GO:0045898	regulation of RNA polymerase II transcription preinitiation complex assembly	IDA			20070914		NCBITaxon:9606
GO_Central	UniProtKB:Q6P1N0	CC2D1A	PMID:12917378		GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	IDA			20200826	UniProtKB:P08908	NCBITaxon:9606
GO_Central	UniProtKB:Q6P1N0	CC2D1A	PMID:12917378		GO:1905381	negative regulation of snRNA transcription by RNA polymerase II	IDA			20200826		NCBITaxon:9606
UniProt	UniProtKB:Q14192	FHL2	PMID:15692560		GO:0000122	negative regulation of transcription by RNA polymerase II	IDA			20111017		NCBITaxon:9606
UniProt	UniProtKB:P25440	BRD2	PMID:18406326		GO:0006357	regulation of transcription by RNA polymerase II	IDA			20120706		NCBITaxon:9606
UniProt	UniProtKB:Q6P1K2	PMF1	PMID:11256947		GO:0003713	transcription coactivator activity	IMP			20100514		NCBITaxon:9606
NTNU_SB	UniProtKB:Q14188	TFDP2	PMID:7739537	contributes_to	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	IDA			20170516		NCBITaxon:9606
UniProt	UniProtKB:Q14188	TFDP2	PMID:20176812		GO:0045892	negative regulation of DNA-templated transcription	IDA			20150204		NCBITaxon:9606
NTNU_SB	UniProtKB:Q14188	TFDP2	PMID:7739537		GO:0045944	positive regulation of transcription by RNA polymerase II	IDA			20170428		NCBITaxon:9606
NTNU_SB	UniProtKB:Q14186	TFDP1	PMID:7739537	contributes_to	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	IDA			20170531		NCBITaxon:9606
ComplexPortal	UniProtKB:Q14186	TFDP1	PMID:23934193		GO:0000083	regulation of transcription involved in G1/S transition of mitotic cell cycle	IDA			20150825		NCBITaxon:9606
ComplexPortal	UniProtKB:Q14186	TFDP1	PMID:1531329		GO:0043433	negative regulation of DNA-binding transcription factor activity	IDA			20150825		NCBITaxon:9606
NTNU_SB	UniProtKB:Q14186	TFDP1	PMID:7739537		GO:0045944	positive regulation of transcription by RNA polymerase II	IDA			20170531		NCBITaxon:9606
UniProt	UniProtKB:Q14186	TFDP1	PMID:17062573		GO:0051091	positive regulation of DNA-binding transcription factor activity	IDA			20200219	UniProtKB:Q01094|UniProtKB:O00716|UniProtKB:Q16254|UniProtKB:Q15329	NCBITaxon:9606
UniProt	UniProtKB:Q6P1J9	CDC73	PMID:18987311		GO:0000122	negative regulation of transcription by RNA polymerase II	IMP			20111120	UniProtKB:P01106	NCBITaxon:9606
UniProt	UniProtKB:Q9NRG4	SMYD2	PMID:17108971		GO:0000122	negative regulation of transcription by RNA polymerase II	IMP			20110121		NCBITaxon:9606
BHF-UCL	UniProtKB:Q12772	SREBF2	PMID:19098903		GO:0000122	negative regulation of transcription by RNA polymerase II	IDA			20120822	UniProtKB:Q07954	NCBITaxon:9606
UniProt	UniProtKB:Q12772	SREBF2	PMID:12242332		GO:0045944	positive regulation of transcription by RNA polymerase II	IDA			20090814		NCBITaxon:9606
UniProt	UniProtKB:Q969G3	SMARCE1	PMID:12192000		GO:0045892	negative regulation of DNA-templated transcription	IDA			20050217		NCBITaxon:9606
NTNU_SB	UniProtKB:Q969G2	LHX4	PMID:15998782		GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	IDA			20191112	NCBI_Gene:5449	NCBITaxon:9606
NTNU_SB	UniProtKB:Q969G2	LHX4	PMID:15998782		GO:0045944	positive regulation of transcription by RNA polymerase II	IDA			20170621	NCBI_Gene:5449	NCBITaxon:9606
UniProt	UniProtKB:A0A0C5B5G6	MT-RNR1	PMID:29983246		GO:0006357	regulation of transcription by RNA polymerase II	IDA			20210329		NCBITaxon:9606
UniProt	UniProtKB:P57078	RIPK4	PMID:21931591		GO:0051092	positive regulation of NF-kappaB transcription factor activity	IMP			20131202		NCBITaxon:9606
UniProt	UniProtKB:P57073	SOX8	PMID:10662550		GO:0045944	positive regulation of transcription by RNA polymerase II	IDA			20091021		NCBITaxon:9606
BHF-UCL	UniProtKB:Q9BRJ9	MESP1	PMID:18297060		GO:0003700	DNA-binding transcription factor activity	IDA			20091016		NCBITaxon:9606
BHF-UCL	UniProtKB:Q9BRJ9	MESP1	PMID:18297060		GO:0045944	positive regulation of transcription by RNA polymerase II	IDA			20101013		NCBITaxon:9606
MGI	UniProtKB:P41235	HNF4A	PMID:7615825		GO:0045944	positive regulation of transcription by RNA polymerase II	IDA			20070811		NCBITaxon:9606
BHF-UCL	UniProtKB:P41235	HNF4A	PMID:10330009		GO:0003700	DNA-binding transcription factor activity	IDA			20080421		NCBITaxon:9606
BHF-UCL	UniProtKB:P41235	HNF4A	PMID:12911579		GO:0003700	DNA-binding transcription factor activity	IDA			20080421		NCBITaxon:9606
BHF-UCL	UniProtKB:P41235	HNF4A	PMID:16488887		GO:0003700	DNA-binding transcription factor activity	IDA			20090818		NCBITaxon:9606
MGI	UniProtKB:P41235	HNF4A	PMID:7615825		GO:0003700	DNA-binding transcription factor activity	IDA			20070811		NCBITaxon:9606
BHF-UCL	UniProtKB:P41235	HNF4A	PMID:10330009		GO:0006357	regulation of transcription by RNA polymerase II	IDA			20080421		NCBITaxon:9606
BHF-UCL	UniProtKB:P41235	HNF4A	PMID:12911579		GO:0006357	regulation of transcription by RNA polymerase II	IDA			20080421		NCBITaxon:9606
BHF-UCL	UniProtKB:P41235	HNF4A	PMID:18163890		GO:0006357	regulation of transcription by RNA polymerase II	IMP			20080421		NCBITaxon:9606
UniProt	UniProtKB:P41235	HNF4A	PMID:30530698		GO:0045892	negative regulation of DNA-templated transcription	IDA			20190211		NCBITaxon:9606
BHF-UCL	UniProtKB:P41235	HNF4A	PMID:16488887		GO:0045893	positive regulation of DNA-templated transcription	IDA			20090818		NCBITaxon:9606
BHF-UCL	UniProtKB:P41235	HNF4A	PMID:17827783		GO:0045944	positive regulation of transcription by RNA polymerase II	IMP			20080421		NCBITaxon:9606
UniProt	UniProtKB:P41235	HNF4A	PMID:30597922		GO:0045944	positive regulation of transcription by RNA polymerase II	IMP			20190211		NCBITaxon:9606
BHF-UCL	UniProtKB:P25116	F2R	PMID:17848177		GO:0045893	positive regulation of DNA-templated transcription	IDA			20080215		NCBITaxon:9606
MGI	UniProtKB:P13725	OSM	PMID:7508917		GO:0045944	positive regulation of transcription by RNA polymerase II	IDA			20101104		NCBITaxon:9606
UniProt	UniProtKB:Q02447	SP3	PMID:12560508		GO:0006355	regulation of DNA-templated transcription	IDA			20061006		NCBITaxon:9606
UniProt	UniProtKB:Q02447	SP3	PMID:20091743		GO:0045892	negative regulation of DNA-templated transcription	IMP			20110815		NCBITaxon:9606
UniProt	UniProtKB:Q02447	SP3	PMID:12771217		GO:0045893	positive regulation of DNA-templated transcription	IDA			20090731		NCBITaxon:9606
UniProt	UniProtKB:Q02447	SP3	PMID:14979875		GO:0045944	positive regulation of transcription by RNA polymerase II	IGI	UniProtKB:P08047		20150511	UniProtKB:P50281	NCBITaxon:9606
UniProt	UniProtKB:Q02447	SP3	PMID:14979875		GO:0045944	positive regulation of transcription by RNA polymerase II	IMP			20150511	UniProtKB:P50281	NCBITaxon:9606
GO_Central	UniProtKB:Q02446	SP4	PMID:7559627		GO:0006357	regulation of transcription by RNA polymerase II	IDA			20200506		NCBITaxon:9606
UniProt	UniProtKB:Q02446	SP4	PMID:12560508		GO:0006357	regulation of transcription by RNA polymerase II	IDA			20061006		NCBITaxon:9606
MGI	UniProtKB:P35398	RORA	PMID:17545671		GO:0045944	positive regulation of transcription by RNA polymerase II	IDA			20080206		NCBITaxon:9606
MGI	UniProtKB:P35398	RORA	PMID:19955433		GO:0045944	positive regulation of transcription by RNA polymerase II	IDA			20150114		NCBITaxon:9606
UniProt	UniProtKB:P35398	RORA	PMID:11053433		GO:0003700	DNA-binding transcription factor activity	IDA			20140225		NCBITaxon:9606
MGI	UniProtKB:P35398	RORA	PMID:17545671		GO:0003700	DNA-binding transcription factor activity	IDA			20080206		NCBITaxon:9606
UniProt	UniProtKB:P35398	RORA	PMID:18658046		GO:0003700	DNA-binding transcription factor activity	IDA			20140226		NCBITaxon:9606
UniProt	UniProtKB:P35398	RORA	PMID:7926749		GO:0003700	DNA-binding transcription factor activity	IDA			20140225		NCBITaxon:9606
UniProt	UniProtKB:P35398	RORA	PMID:9328355		GO:0003700	DNA-binding transcription factor activity	IDA			20140225		NCBITaxon:9606
UniProt	UniProtKB:P35398	RORA	PMID:19965867		GO:0098531	ligand-activated transcription factor activity	IDA			20140214		NCBITaxon:9606
UniProt	UniProtKB:P35398	RORA	PMID:9328355		GO:0006355	regulation of DNA-templated transcription	IDA			20140225		NCBITaxon:9606
UniProt	UniProtKB:P35398	RORA	PMID:7926749		GO:0045893	positive regulation of DNA-templated transcription	IDA			20140225		NCBITaxon:9606
HGNC-UCL	UniProtKB:O14793	MSTN	PMID:14517293		GO:0045893	positive regulation of DNA-templated transcription	IDA			20061026		NCBITaxon:9606
BHF-UCL	UniProtKB:O14788	TNFSF11	PMID:15304486		GO:0045944	positive regulation of transcription by RNA polymerase II	IDA			20111205		NCBITaxon:9606
BHF-UCL	UniProtKB:O14788	TNFSF11	PMID:9367155		GO:0051092	positive regulation of NF-kappaB transcription factor activity	IDA			20100610		NCBITaxon:9606
BHF-UCL	UniProtKB:O14776	TCERG1	PMID:20956529		GO:0003714	transcription corepressor activity	IDA			20111213		NCBITaxon:9606
BHF-UCL	UniProtKB:O14776	TCERG1	PMID:20956529		GO:0000122	negative regulation of transcription by RNA polymerase II	IDA			20111213		NCBITaxon:9606
ARUK-UCL	UniProtKB:O14776	TCERG1	PMID:20215116		GO:0045944	positive regulation of transcription by RNA polymerase II	IDA			20200502		NCBITaxon:9606
NTNU_SB	UniProtKB:O14770	MEIS2	PMID:10764806		GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	IDA			20140327	SO:0001952	NCBITaxon:9606
NTNU_SB	UniProtKB:O14770	MEIS2	PMID:10764806		GO:0045944	positive regulation of transcription by RNA polymerase II	IDA			20140327	NCBI_Gene:1812	NCBITaxon:9606
BHF-UCL	UniProtKB:O14746	TERT	PMID:25569094		GO:1902895	positive regulation of miRNA transcription	IMP			20150113		NCBITaxon:9606
UniProt	UniProtKB:O14733	MAP2K7	PMID:28111074		GO:0045893	positive regulation of DNA-templated transcription	IMP			20181003		NCBITaxon:9606
UniProt	UniProtKB:O14713	ITGB1BP1	PMID:15703214		GO:0045944	positive regulation of transcription by RNA polymerase II	IDA			20130422		NCBITaxon:9606
UniProt	UniProtKB:O14713	ITGB1BP1	PMID:20616313		GO:0045944	positive regulation of transcription by RNA polymerase II	IDA			20130419		NCBITaxon:9606
UniProt	UniProtKB:Q13015	MLLT11	PMID:18852119		GO:0045893	positive regulation of DNA-templated transcription	IDA			20120327	UniProtKB:Q92934	NCBITaxon:9606
ARUK-UCL	UniProtKB:Q01658	DR1	PMID:8670811		GO:0000122	negative regulation of transcription by RNA polymerase II	IDA			20200514		NCBITaxon:9606
ComplexPortal	UniProtKB:Q01658	DR1	PMID:19936620		GO:0006355	regulation of DNA-templated transcription	IMP			20170313		NCBITaxon:9606
ComplexPortal	UniProtKB:Q01658	DR1	PMID:22055187		GO:0006357	regulation of transcription by RNA polymerase II	IDA			20170313		NCBITaxon:9606
NTNU_SB	UniProtKB:P09629	HOXB7	PMID:8756643		GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	IDA			20161214	NCBI_Gene:2247|SO:0001952	NCBITaxon:9606
NTNU_SB	UniProtKB:P09629	HOXB7	PMID:8756643		GO:0045944	positive regulation of transcription by RNA polymerase II	IDA			20161214	NCBI_Gene:2247	NCBITaxon:9606
UniProt	UniProtKB:P16333	NCK1	PMID:10026169		GO:0045944	positive regulation of transcription by RNA polymerase II	IDA			20111121		NCBITaxon:9606
ParkinsonsUK-UCL	UniProtKB:P16333	NCK1	PMID:16835242		GO:1990441	negative regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress	IDA			20141202	UniProtKB:P35638|UniProtKB:O75807|UniProtKB:P14625	NCBITaxon:9606
NTNU_SB	UniProtKB:P50222	MEOX2	PMID:17074759		GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	IDA			20140323	SO:0001952	NCBITaxon:9606
NTNU_SB	UniProtKB:P50222	MEOX2	PMID:17074759		GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	IMP			20140323	SO:0001952	NCBITaxon:9606
UniProt	UniProtKB:P50222	MEOX2	PMID:22206000		GO:0003700	DNA-binding transcription factor activity	IDA			20140921		NCBITaxon:9606
UniProt	UniProtKB:Q9P1Z2	CALCOCO1	PMID:16344550		GO:0003713	transcription coactivator activity	IMP			20100104		NCBITaxon:9606
UniProt	UniProtKB:Q9P1Z2	CALCOCO1	PMID:24245781		GO:0003713	transcription coactivator activity	IMP			20150518		NCBITaxon:9606
AgBase	UniProtKB:Q9P1Z2	CALCOCO1	PMID:16344550		GO:0030374	nuclear receptor coactivator activity	IDA			20100104		NCBITaxon:9606
UniProt	UniProtKB:Q9P1Z2	CALCOCO1	PMID:16344550		GO:0045893	positive regulation of DNA-templated transcription	IMP			20100105		NCBITaxon:9606
NTNU_SB	UniProtKB:Q9P1Z0	ZBTB4	PMID:16354688		GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	IDA			20141117		NCBITaxon:9606
NTNU_SB	UniProtKB:Q9P1Z0	ZBTB4	PMID:16354688		GO:0000122	negative regulation of transcription by RNA polymerase II	IDA			20141117		NCBITaxon:9606
UniProt	UniProtKB:Q9P1Z0	ZBTB4	PMID:16354688		GO:0045892	negative regulation of DNA-templated transcription	IDA			20130716		NCBITaxon:9606
NTNU_SB	UniProtKB:P13378	HOXD8	PMID:1756725		GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	IDA			20141117		NCBITaxon:9606
NTNU_SB	UniProtKB:P13378	HOXD8	PMID:1756725		GO:0045944	positive regulation of transcription by RNA polymerase II	IDA			20141117		NCBITaxon:9606
UniProt	UniProtKB:Q8N895	ZNF366	PMID:17085477		GO:0003714	transcription corepressor activity	IDA			20130918		NCBITaxon:9606
UniProt	UniProtKB:Q8N895	ZNF366	PMID:17085477		GO:0000122	negative regulation of transcription by RNA polymerase II	IDA			20120127		NCBITaxon:9606
UniProt	UniProtKB:Q9P278	FNIP2	PMID:21209915		GO:0000122	negative regulation of transcription by RNA polymerase II	IDA			20130201	UniProtKB:Q14956	NCBITaxon:9606
BHF-UCL	UniProtKB:P08697	SERPINF2	PMID:17958745		GO:0045944	positive regulation of transcription by RNA polymerase II	IDA			20111202		NCBITaxon:9606
BHF-UCL	UniProtKB:Q9BVP2	GNL3	PMID:25569094		GO:1902895	positive regulation of miRNA transcription	IMP			20150113		NCBITaxon:9606
UniProt	UniProtKB:Q9P1T7	MDFIC	PMID:12944466		GO:0045893	positive regulation of DNA-templated transcription	IDA			20070202		NCBITaxon:9606
UniProt	UniProtKB:Q8N7U7	TPRX1	PMID:36074823		GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	IDA			20221014		NCBITaxon:9606
NTNU_SB	UniProtKB:Q02086	SP2	PMID:10744779		GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	IDA			20160711	NCBI_Gene:13026|SO:0001952	NCBITaxon:9606
NTNU_SB	UniProtKB:Q02086	SP2	PMID:10744779		GO:0000122	negative regulation of transcription by RNA polymerase II	IDA			20160711	NCBI_Gene:13026	NCBITaxon:9606
NTNU_SB	UniProtKB:Q02080	MEF2B	PMID:7760790		GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	IDA			20140310	SO:0001952	NCBITaxon:9606
NTNU_SB	UniProtKB:Q02080	MEF2B	PMID:7760790		GO:0045944	positive regulation of transcription by RNA polymerase II	IDA			20140310	NCBI_Gene:16476	NCBITaxon:9606
MGI	UniProtKB:Q9NYF8	BCLAF1	PMID:10330179		GO:0045892	negative regulation of DNA-templated transcription	IDA			20060110		NCBITaxon:9606
UniProt	UniProtKB:Q9NYF8	BCLAF1	PMID:17938203		GO:0043620	regulation of DNA-templated transcription in response to stress	IMP			20141023	UniProtKB:P04637	NCBITaxon:9606
UniProt	UniProtKB:Q9NYF8	BCLAF1	PMID:17938203		GO:2000144	positive regulation of DNA-templated transcription initiation	IMP			20141023	UniProtKB:P04637	NCBITaxon:9606
UniProt	UniProtKB:Q02078	MEF2A	PMID:10748098		GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	IDA			20110518		NCBITaxon:9606
